rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
183,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,8,-9,0,-1,-9,-1,-1,-9,0,edgeCount
182,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
181,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
180,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
179,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,15,15,15,0,0,15,0,15,15,0,0,edgeCount
178,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,16,8,6,10,0,-1,-7,-1,-1,-7,0,edgeCount
177,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
176,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
175,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
174,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,8,-1,0,-1,-1,0,8,edgeCount
173,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
172,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
171,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
170,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,35,45,7,28,0,7,0,7,7,0,0,edgeCount
169,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
168,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,12,12,12,0,0,12,0,12,12,0,0,edgeCount
167,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,19,19,9,10,0,19,10,19,19,10,0,edgeCount
166,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,54,28,12,42,4,-1,-13,-1,-1,-13,4,edgeCount
165,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,15,-16,0,-1,-16,-1,-1,-16,0,edgeCount
164,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,9,43,9,0,4,9,0,9,43,0,4,edgeCount
163,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,19,-20,0,-1,-20,-1,-1,-20,0,edgeCount
162,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,12,46,12,0,2,24,12,12,46,0,2,edgeCount
161,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
160,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
159,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
158,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,21,13,13,8,0,-1,-14,-1,-1,-14,0,edgeCount
157,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,42,42,15,27,0,42,27,42,42,27,0,edgeCount
156,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
155,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
154,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
153,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
152,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
151,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,15,-16,2,-1,-16,42,32,27,2,edgeCount
150,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,8,-1,0,-1,-1,0,8,edgeCount
149,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
148,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,69,35,18,51,2,-1,-19,52,46,34,2,edgeCount
147,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,21,18,15,6,2,45,30,53,53,38,2,edgeCount
146,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
145,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,22,8,8,14,0,-1,-9,-1,-1,-9,0,edgeCount
144,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,28,28,10,18,2,-1,-11,28,28,18,2,edgeCount
143,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,19,69,15,4,2,45,30,19,65,4,2,edgeCount
142,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,59,59,17,42,2,-1,-18,59,59,42,2,edgeCount
141,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
140,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
139,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,10,10,8,2,0,10,2,10,10,2,0,edgeCount
138,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,16,-17,2,-1,-17,-1,-1,-17,2,edgeCount
137,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,8,8,8,0,2,8,0,8,8,0,2,edgeCount
136,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
135,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,33,7,7,26,0,7,0,7,7,0,0,edgeCount
134,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,10,10,9,1,0,10,1,10,10,1,0,edgeCount
133,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,8,-1,0,-1,-1,0,8,edgeCount
132,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
131,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
130,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
129,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
128,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
127,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
126,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,12,-13,0,-1,-13,-1,-1,-13,0,edgeCount
125,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
124,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
123,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,18,10,10,8,0,10,0,10,10,0,0,edgeCount
122,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
121,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,57,35,10,47,2,-1,-11,-1,-1,-11,2,edgeCount
120,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
119,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
118,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
117,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
116,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
115,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
114,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,6,28,6,0,0,10,4,10,10,4,0,edgeCount
113,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
112,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,27,27,9,18,2,-1,-10,27,27,18,2,edgeCount
111,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,24,24,10,14,0,24,14,24,24,14,0,edgeCount
110,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
109,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
108,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
107,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
106,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
105,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
104,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,13,13,13,0,2,13,0,13,13,0,2,edgeCount
103,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
102,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
101,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,11,11,11,0,0,-1,-12,29,11,18,0,edgeCount
100,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
99,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,18,-19,2,-1,-19,-1,-1,-19,2,edgeCount
98,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,9,3,3,6,2,3,0,3,3,0,2,edgeCount
97,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
96,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
95,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,29,9,8,21,0,9,1,9,9,1,0,edgeCount
94,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
93,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
92,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,8,-9,0,-1,-9,-1,-1,-9,0,edgeCount
91,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,24,22,11,13,2,30,19,30,74,19,2,edgeCount
90,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,2,2,2,0,2,2,0,2,2,0,2,edgeCount
89,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,11,63,11,0,4,27,16,27,27,16,4,edgeCount
88,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
87,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
86,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
85,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
84,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,34,34,17,17,4,-1,-18,34,34,17,4,edgeCount
83,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,13,37,13,0,2,27,14,27,27,14,2,edgeCount
82,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,12,-13,0,-1,-13,-1,-1,-13,0,edgeCount
81,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
80,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
79,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,69,43,15,54,2,-1,-16,-1,-1,-16,2,edgeCount
78,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
77,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
76,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
75,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
74,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
73,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,17,17,9,8,2,-1,-10,17,17,8,2,edgeCount
72,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,13,13,13,0,0,13,0,13,13,0,0,edgeCount
71,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
70,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
69,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,30,30,13,17,0,30,17,30,30,17,0,edgeCount
68,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,23,15,7,16,0,-1,-8,-1,-1,-8,0,edgeCount
67,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
66,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
65,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,16,16,16,0,0,16,0,16,16,0,0,edgeCount
64,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
63,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,9,9,7,2,0,7,0,7,7,0,0,edgeCount
62,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,13,13,13,0,0,13,0,13,13,0,0,edgeCount
61,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
60,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
59,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
58,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
57,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,36,20,12,24,2,-1,-13,41,41,29,2,edgeCount
56,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,26,4,4,22,2,4,0,4,4,0,2,edgeCount
55,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
54,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,-1,-1,9,-10,2,-1,-10,-1,-1,-10,2,edgeCount
53,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,26,16,6,20,2,6,0,6,6,0,2,edgeCount
52,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,28,28,11,17,0,28,17,28,28,17,0,edgeCount
51,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
50,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,7,25,7,0,4,11,4,11,33,4,4,edgeCount
49,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
48,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,13,19,5,8,0,5,0,5,5,0,0,edgeCount
47,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
46,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
45,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,27,55,11,16,2,39,28,23,65,12,2,edgeCount
44,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,11,11,11,0,0,-1,-12,-1,-1,-12,0,edgeCount
43,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,12,-13,0,-1,-13,-1,-1,-13,0,edgeCount
42,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
41,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
40,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
39,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,43,43,12,31,0,43,31,43,43,31,0,edgeCount
38,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
37,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
36,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
35,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
34,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
33,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
32,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
31,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
30,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
29,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
28,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
27,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
26,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,23,7,7,16,0,7,0,7,7,0,0,edgeCount
25,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
24,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
23,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,13,13,13,0,0,-1,-14,-1,-1,-14,0,edgeCount
22,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
21,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,12,-13,4,-1,-13,-1,-1,-13,4,edgeCount
20,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
19,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
18,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
17,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
16,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,-1,-1,9,-10,0,-1,-10,-1,-1,-10,0,edgeCount
15,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,7,7,5,2,0,5,0,5,5,0,0,edgeCount
14,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,11,-12,2,-1,-12,-1,-1,-12,2,edgeCount
13,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
12,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,9,9,9,0,4,9,0,9,9,0,4,edgeCount
11,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
10,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
9,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
8,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
7,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
6,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,40,42,10,30,0,10,0,10,10,0,0,edgeCount
5,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
4,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
3,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,13,13,13,0,0,13,0,13,13,0,0,edgeCount
2,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,7,23,7,0,0,13,6,13,13,6,0,edgeCount
1,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,6,8,6,0,0,8,2,8,8,2,0,edgeCount
