rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
417,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
416,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
415,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
414,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
413,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
412,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
411,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
410,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,40,38,12,28,4,-1,-13,40,38,28,4,edgeCount
409,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
408,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
407,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
406,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
405,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
404,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
403,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
402,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
401,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,7,-8,0,-1,-8,-1,-1,-8,0,edgeCount
400,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
399,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
398,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
397,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,5,5,5,0,2,5,0,5,5,0,2,edgeCount
396,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
395,93,103,graphml/Oteglobe.graphml,3,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
394,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,10,-11,0,-1,-11,-1,-1,-11,0,edgeCount
393,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
392,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
391,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,4,28,4,0,4,4,0,4,28,0,4,edgeCount
390,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
389,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
388,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
387,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
386,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
385,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
384,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
383,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,15,-16,0,-1,-16,-1,-1,-16,0,edgeCount
382,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
381,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
380,93,103,graphml/Oteglobe.graphml,3,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
379,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
378,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,8,-9,0,-1,-9,-1,-1,-9,0,edgeCount
377,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
376,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,22,22,14,8,0,22,8,22,22,8,0,edgeCount
375,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
374,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,10,-11,0,-1,-11,-1,-1,-11,0,edgeCount
373,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
372,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
371,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
370,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
369,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,17,17,15,2,0,17,2,17,17,2,0,edgeCount
368,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
367,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
366,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
365,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,10,10,10,0,2,10,0,10,10,0,2,edgeCount
364,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
363,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
362,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
361,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
360,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
359,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
358,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
357,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
356,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,12,12,12,0,0,12,0,12,12,0,0,edgeCount
355,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
354,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,21,21,9,12,0,21,12,21,21,12,0,edgeCount
353,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
352,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
351,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
350,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,14,-15,0,-1,-15,-1,-1,-15,0,edgeCount
349,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
348,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
347,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,11,11,11,0,4,-1,-12,11,11,0,4,edgeCount
346,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
345,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
344,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,10,-11,0,-1,-11,-1,-1,-11,0,edgeCount
343,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,8,-9,2,-1,-9,-1,-1,-9,2,edgeCount
342,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
341,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
340,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
339,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
338,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
337,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,9,-10,0,-1,-10,-1,-1,-10,0,edgeCount
336,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,11,11,11,0,2,11,0,11,11,0,2,edgeCount
335,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
334,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
333,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
332,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
331,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
330,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
329,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
328,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
327,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
326,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
325,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
324,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
323,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
322,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
321,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
320,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
319,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
318,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
317,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
316,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
315,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
314,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
313,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
312,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
311,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
310,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,15,-16,4,-1,-16,-1,-1,-16,4,edgeCount
309,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,14,-15,0,-1,-15,-1,-1,-15,0,edgeCount
308,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
307,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,12,12,12,0,0,12,0,12,12,0,0,edgeCount
306,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
305,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
304,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
303,93,103,graphml/Oteglobe.graphml,3,,clustered,0.8;-0.3,30,10,10,20,0,10,0,10,10,0,0,edgeCount
302,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
301,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
300,93,103,graphml/Oteglobe.graphml,3,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
299,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
298,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
297,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
296,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
295,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
294,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,12,-13,6,-1,-13,-1,-1,-13,6,edgeCount
293,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
292,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
291,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
290,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,13,-14,0,-1,-14,-1,-1,-14,0,edgeCount
289,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
288,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
287,93,103,graphml/Oteglobe.graphml,3,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
286,93,103,graphml/Oteglobe.graphml,3,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
285,93,103,graphml/Oteglobe.graphml,3,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
284,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
283,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
282,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,27,27,11,16,2,11,0,27,27,16,2,edgeCount
281,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
280,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,6,32,6,0,0,14,8,14,14,8,0,edgeCount
279,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
278,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
277,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
276,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
275,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
274,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
273,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
272,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
271,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
270,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
269,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
268,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
267,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,7,-8,0,-1,-8,-1,-1,-8,0,edgeCount
266,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
265,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
264,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
263,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
262,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,15,-16,2,-1,-16,-1,-1,-16,2,edgeCount
261,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
260,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
259,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
258,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
257,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
256,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,13,-14,0,-1,-14,-1,-1,-14,0,edgeCount
255,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
254,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
253,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
252,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
251,93,103,graphml/Oteglobe.graphml,3,,clustered,0.8;-0.3,46,46,15,31,0,46,31,46,46,31,0,edgeCount
250,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,6,-7,0,-1,-7,-1,-1,-7,0,edgeCount
249,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
248,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,16,16,12,4,0,16,4,16,16,4,0,edgeCount
247,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
246,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
245,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
244,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
243,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
242,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
241,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
240,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,12,-13,0,-1,-13,-1,-1,-13,0,edgeCount
239,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
238,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,20,-21,2,-1,-21,-1,-1,-21,2,edgeCount
237,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
236,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
235,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
234,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
233,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
232,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,3,3,3,0,2,3,0,3,3,0,2,edgeCount
231,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
230,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
229,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,21,-22,0,-1,-22,-1,-1,-22,0,edgeCount
228,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
227,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
226,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
225,93,103,graphml/Oteglobe.graphml,1,,clustered,0.8;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
224,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
223,93,103,graphml/Oteglobe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
