rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,hopsRanked,hopsUnranked,spLength,stretch,nodeAdditions,hopsPath,hopsRankedOne,hopsUnrankedOne,overallNodeAdditionsOne
402,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
401,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
400,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
399,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
398,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
397,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
396,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
395,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
394,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
393,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
392,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
391,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
390,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
389,50,135,0.119,5,4,random,3,4,3,0,0,3,3,3,0
388,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
387,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
386,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
385,50,135,0.119,5,4,random,5,5,3,2,0,3,3,3,0
384,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
383,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
382,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
381,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
380,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
379,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
378,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
377,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
376,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
375,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
374,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
373,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
372,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
371,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
370,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
369,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
368,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
367,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
366,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
365,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
364,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
363,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
362,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
361,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
360,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
359,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
358,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
357,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
356,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
355,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
354,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
353,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
352,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
351,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
350,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
349,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
348,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
347,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
346,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
345,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
344,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
343,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
342,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
341,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
340,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
339,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
338,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
337,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
336,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
335,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
334,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
333,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
332,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
331,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
330,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
329,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
328,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
327,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
326,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
325,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
324,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
323,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
322,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
321,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
320,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
319,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
318,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
317,50,135,0.119,5,4,random,3,4,3,0,0,3,3,3,0
316,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
315,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
314,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
313,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
312,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
311,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
310,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
309,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
308,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
307,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
306,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
305,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
304,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
303,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
302,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
301,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
300,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
299,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
298,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
297,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
296,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
295,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
294,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
293,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
292,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
291,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
290,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
289,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
288,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
287,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
286,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
285,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
284,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
283,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
282,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
281,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
280,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
279,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
278,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
277,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
276,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
275,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
274,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
273,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
272,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
271,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
270,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
269,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
268,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
267,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
266,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
265,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
264,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
263,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
262,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
261,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
260,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
259,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
258,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
257,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
256,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
255,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
254,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
253,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
252,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
251,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
250,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
249,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
248,50,135,0.119,5,4,random,5,5,3,2,0,3,3,3,0
247,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
246,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
245,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
244,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
243,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
242,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
241,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
240,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
239,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
238,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
237,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
236,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
235,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
234,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
233,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
232,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
231,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
230,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
229,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
228,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
227,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
226,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
225,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
224,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
223,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
222,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
221,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
220,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
219,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
218,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
217,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
216,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
215,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
214,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
213,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
212,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
211,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
210,50,135,0.119,5,4,random,3,4,3,0,0,3,3,3,0
209,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
208,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
207,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
206,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
205,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
204,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
203,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
202,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
201,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
200,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
199,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
198,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
197,50,135,0.119,5,4,random,3,5,3,0,0,3,3,3,0
196,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
195,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
194,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
193,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
192,50,135,0.119,5,4,random,3,4,3,0,0,3,3,3,0
191,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
190,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
189,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
188,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
187,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
186,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
185,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
184,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
183,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
182,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
181,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
180,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
179,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
178,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
177,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
176,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
175,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
174,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
173,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
172,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
171,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
170,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
169,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
168,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
167,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
166,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
165,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
164,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
163,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
162,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
161,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
160,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
159,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
158,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
157,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
156,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
155,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
154,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
153,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
152,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
151,50,135,0.119,5,4,random,3,4,3,0,0,3,3,3,0
150,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
149,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
148,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
147,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
146,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
145,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
144,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
143,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
142,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
141,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
140,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
139,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
138,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
137,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
136,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
135,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
134,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
133,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
132,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
131,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
130,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
129,50,135,0.119,5,4,random,3,4,3,0,0,3,3,3,0
128,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
127,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
126,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
125,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
124,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
123,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
122,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
121,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
120,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
119,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
118,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
117,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
116,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
115,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
114,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
113,50,135,0.119,5,4,random,3,4,3,0,0,3,3,3,0
112,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
111,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
110,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
109,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
108,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
107,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
106,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
105,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
104,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
103,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
102,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
101,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
100,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
99,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
98,50,135,0.119,5,4,random,3,4,3,0,0,3,3,3,0
97,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
96,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
95,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
94,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
93,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
92,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
91,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
90,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
89,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
88,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
87,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
86,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
85,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
84,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
83,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
82,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
81,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
80,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
79,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
78,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
77,50,135,0.119,5,4,random,3,4,3,0,0,3,3,3,0
76,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
75,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
74,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
73,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
72,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
71,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
70,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
69,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
68,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
67,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
66,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
65,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
64,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
63,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
62,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
61,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
60,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
59,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
58,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
57,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
56,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
55,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
54,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
53,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
52,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
51,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
50,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
49,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
48,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
47,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
46,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
45,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
44,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
43,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
42,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
41,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
40,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
39,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
38,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
37,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
36,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
35,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
34,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
33,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
32,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
31,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
30,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
29,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
28,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
27,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
26,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
25,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
24,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
23,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
22,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
21,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
20,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
19,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
18,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
17,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
16,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
15,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
14,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
13,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
12,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
11,50,135,0.119,5,4,random,3,4,3,0,0,3,3,3,0
10,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
9,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
8,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
7,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
6,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
5,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
4,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
3,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
2,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
