rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,40,117,0.15,3,2,clustered,0.6;-0.3,-1,-1,3,-4,0,5,2,-1,-1,-4,0,shortest
26,40,123,0.15,4,3,clustered,0.6;-0.3,-1,-1,2,-3,0,4,2,-1,-1,-3,0,shortest
25,40,129,0.15,5,4,clustered,0.6;-0.3,-1,-1,4,-5,0,12,8,-1,-1,-5,0,shortest
24,40,126,0.15,3,2,clustered,0.6;-0.3,-1,-1,3,-4,0,7,4,-1,-1,-4,0,shortest
23,40,134,0.15,5,4,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
22,40,127,0.15,4,3,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
20,40,118,0.15,3,2,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,shortest
19,40,103,0.15,3,2,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,shortest
18,40,116,0.15,3,2,clustered,0.6;-0.3,-1,-1,3,-4,0,9,6,-1,-1,-4,0,shortest
17,40,115,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,5,2,-1,-1,-4,0,shortest
16,40,122,0.15,6,5,clustered,0.6;-0.3,-1,-1,4,-5,0,14,10,-1,-1,-5,0,shortest
15,40,124,0.15,2,1,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,shortest
14,40,106,0.15,4,3,clustered,0.6;-0.3,-1,-1,4,-5,0,10,6,-1,-1,-5,0,shortest
13,40,97,0.15,2,1,clustered,0.6;-0.3,-1,-1,3,-4,0,3,0,-1,-1,-4,0,shortest
12,40,116,0.15,7,6,clustered,0.6;-0.3,-1,-1,3,-4,0,-1,-4,-1,-1,-4,0,shortest
11,40,114,0.15,4,3,clustered,0.6;-0.3,-1,-1,3,-4,0,-1,-4,-1,-1,-4,0,shortest
10,40,121,0.15,2,1,clustered,0.6;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,shortest
9,40,122,0.15,7,6,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
6,40,129,0.15,3,2,clustered,0.6;-0.3,-1,-1,3,-4,0,7,4,-1,-1,-4,0,shortest
5,40,103,0.15,4,3,clustered,0.6;-0.3,-1,-1,3,-4,0,7,4,-1,-1,-4,0,shortest
4,40,121,0.15,4,3,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,shortest
3,40,128,0.15,6,5,clustered,0.6;-0.3,-1,-1,3,-4,0,9,6,-1,-1,-4,0,shortest
2,40,113,0.15,6,5,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
1,40,106,0.15,4,3,clustered,0.6;-0.3,-1,-1,3,-4,0,3,0,-1,-1,-4,0,shortest
