rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
412,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
411,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
410,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,12,-13,0,-1,-13,-1,-1,-13,0,edgeCount
409,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
408,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
407,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
406,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
405,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
404,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
403,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
402,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,9,15,9,0,0,15,6,15,15,6,0,edgeCount
401,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
400,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
399,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
398,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
397,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
396,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
395,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
394,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
393,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
392,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
391,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
390,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
389,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
388,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,16,-17,0,-1,-17,-1,-1,-17,0,edgeCount
387,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
386,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
385,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
384,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,14,14,14,0,0,14,0,14,14,0,0,edgeCount
383,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
382,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
381,149,193,graphml/GtsCe.graphml,3,,clustered,0.8;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
380,149,193,graphml/GtsCe.graphml,3,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
379,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
378,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
377,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
376,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
375,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
374,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
373,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
372,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
371,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,8,-1,0,-1,-1,0,8,edgeCount
370,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
369,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
368,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
367,149,193,graphml/GtsCe.graphml,3,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
366,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
365,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,11,-12,0,-1,-12,-1,-1,-12,0,edgeCount
364,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
363,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
362,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
361,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
360,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
359,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
358,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,27,27,9,18,0,27,18,27,27,18,0,edgeCount
357,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
356,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
355,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
354,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
353,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
352,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
351,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
350,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,17,3,3,14,4,3,0,3,3,0,4,edgeCount
349,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
348,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
347,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
346,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
345,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
344,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
343,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,14,52,11,3,0,30,19,30,30,19,0,edgeCount
342,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
341,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,13,-14,2,-1,-14,-1,-1,-14,2,edgeCount
340,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
339,149,193,graphml/GtsCe.graphml,3,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
338,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
337,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,64,64,12,52,2,52,40,52,52,40,2,edgeCount
336,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
335,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
334,149,193,graphml/GtsCe.graphml,3,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
333,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
332,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
331,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
330,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
329,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
328,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
327,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
326,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
325,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
324,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
323,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
322,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
321,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
320,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
319,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,10,30,10,0,4,-1,-11,10,30,0,4,edgeCount
318,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
317,149,193,graphml/GtsCe.graphml,3,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
316,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
315,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
314,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
313,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,13,43,11,2,0,21,10,21,21,10,0,edgeCount
312,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
311,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
310,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,7,33,7,0,2,7,0,7,33,0,2,edgeCount
309,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
308,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
307,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
306,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
305,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
304,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
303,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
302,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
301,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
300,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,4,10,4,0,4,6,2,6,6,2,4,edgeCount
299,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
298,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
297,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
296,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
295,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
294,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
293,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
292,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
291,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
290,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
289,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
288,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
287,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
286,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,19,71,14,5,2,-1,-15,-1,-1,-15,2,edgeCount
285,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
284,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
283,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
282,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,13,51,13,0,0,35,22,35,35,22,0,edgeCount
281,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
280,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
279,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
278,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
277,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,16,-17,0,-1,-17,-1,-1,-17,0,edgeCount
276,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
275,149,193,graphml/GtsCe.graphml,3,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
274,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,11,-12,0,-1,-12,-1,-1,-12,0,edgeCount
273,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
272,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
271,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
270,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
269,149,193,graphml/GtsCe.graphml,3,,clustered,0.8;-0.3,33,5,5,28,2,5,0,5,5,0,2,edgeCount
268,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,8,-1,0,-1,-1,0,8,edgeCount
267,149,193,graphml/GtsCe.graphml,3,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
266,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
265,149,193,graphml/GtsCe.graphml,3,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
264,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,18,-19,6,-1,-19,-1,-1,-19,6,edgeCount
263,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
262,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
261,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
260,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
259,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
258,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
257,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
256,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
255,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
254,149,193,graphml/GtsCe.graphml,3,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
253,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
252,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,9,-10,0,-1,-10,-1,-1,-10,0,edgeCount
251,149,193,graphml/GtsCe.graphml,3,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
250,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,16,-17,2,-1,-17,-1,-1,-17,2,edgeCount
249,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
248,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
247,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
246,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
245,149,193,graphml/GtsCe.graphml,3,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
244,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
243,149,193,graphml/GtsCe.graphml,3,,clustered,0.8;-0.3,22,22,4,18,4,4,0,4,4,0,4,edgeCount
242,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
241,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
240,149,193,graphml/GtsCe.graphml,3,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
239,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,6,-7,2,-1,-7,-1,-1,-7,2,edgeCount
238,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,8,-1,0,-1,-1,0,8,edgeCount
237,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
236,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
235,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
234,149,193,graphml/GtsCe.graphml,3,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
233,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,7,19,7,0,2,7,0,7,19,0,2,edgeCount
232,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
231,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
230,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
229,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
228,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
227,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
226,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
225,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
224,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
223,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
222,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
221,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
220,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
219,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
218,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
217,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
216,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
215,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
214,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
