rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
18,25,56,graphml/AttMpls.graphml,4,,clustered,0.9;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,2,edgeCount
17,25,56,graphml/AttMpls.graphml,2,,clustered,0.9;-0.3,-1,-1,-1,0,16,-1,0,-1,-1,0,10,edgeCount
16,25,56,graphml/AttMpls.graphml,2,,clustered,0.9;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
15,25,56,graphml/AttMpls.graphml,4,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
14,25,56,graphml/AttMpls.graphml,4,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
13,25,56,graphml/AttMpls.graphml,3,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
12,25,56,graphml/AttMpls.graphml,2,,clustered,0.9;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
11,25,56,graphml/AttMpls.graphml,3,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
10,25,56,graphml/AttMpls.graphml,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
9,25,56,graphml/AttMpls.graphml,9,,clustered,0.9;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
8,25,56,graphml/AttMpls.graphml,3,,clustered,0.9;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
7,25,56,graphml/AttMpls.graphml,3,,clustered,0.9;-0.3,-1,-1,-1,0,12,-1,0,-1,-1,0,8,edgeCount
6,25,56,graphml/AttMpls.graphml,3,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
5,25,56,graphml/AttMpls.graphml,3,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
4,25,56,graphml/AttMpls.graphml,5,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
3,25,56,graphml/AttMpls.graphml,2,,clustered,0.9;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,2,edgeCount
2,25,56,graphml/AttMpls.graphml,2,,clustered,0.9;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
1,25,56,graphml/AttMpls.graphml,5,,clustered,0.9;-0.3,-1,-1,-1,0,14,-1,0,-1,-1,0,10,edgeCount
